citation_id,source_url,title,collision_node_count,root_cause,notes
331/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--186301,"Nghị định số 331/2025/NĐ-CP Quy định chi tiết một số điều và biện pháp thi hành Luật Năng lượng nguyên tử về phát triển, ứng dụng năng lượng nguyên tử",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
03/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--186296,"Nghị định số 03/2026/NĐ-CP Về tổ chức, hoạt động của quỹ xã hội, quỹ từ thiện",2,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
29/NQ-CP (vbpl-11845),https://vbpl.vn/van-ban/chi-tiet/van-ban--11845,"Nghị quyết số 29/NQ-CP Về việc điều chỉnh địa giới hành chính xã, phường, thành lập xã thuộc thị xã Hà Tiên và các huyện: Kiên Lương, Tân Hiệp, Giồng Riềng, Vĩnh Thuận; điều chỉnh địa giới hành chính huyện Kiên Lương để thành lập huyện Giang thành, tỉnh Kiên Giang",2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
122/2020/NĐ-CP (vbpl-152619),https://vbpl.vn/van-ban/chi-tiet/van-ban--152619,"Nghị định số 122/2020/NĐ-CP Quy định về phối hợp, liên thông thủ tục đăng ký thành lập doanh nghiệp, chi nhánh, văn phòng đại diện, khai trình việc sử dụng lao động, cấp mã số đơn vị tham gia bảo hiểm xã hội, đăng ký sử dụng hóa đơn của doanh nghiệp",2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
14/2022/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--157721,"Luật Phòng, chống rửa tiền số 14/2022/QH15",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
01/CP (vbpl-9388),https://vbpl.vn/van-ban/chi-tiet/van-ban--9388,Nghị định số 01/CP Về xử phạt vi phạm hành chính trong lĩnh vực thương mại,2,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
52/2010/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--25699,Luật Nuôi con nuôi số 52/2010/QH12,2,table_broadened_vocab,Embedded data table misread as Khoản numbering (§12b mechanism) using header vocabulary (Thứ tự/Loại đất) beyond the originally-scoped Đơn vị tính: trigger.
02/2021/QH15,https://vbpl.vn/van-ban/chi-tiet/van-ban--153151,"Luật sửa đổi, bổ sung một số điều của Bộ luật Tố tụng hình sự số 02/2021/QH15",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
122/2020/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/nghi-dinh-so-122-2020-nd-cp-quy-dinh-ve-phoi-hop-lien-thong-thu-tuc-dang-ky-thanh-lap-doanh-nghiep-chi-nhanh-van-phong-dai-dien-khai-trinh-viec-su-dung-lao-dong-cap-ma-so-don-vi-tham-gia-bao-hiem-xa-hoi-dang-ky-su-dung-hoa-don-cua-doanh-nghiep--152619,"Nghị định số 122/2020/NĐ-CP Quy định về phối hợp, liên thông thủ tục đăng ký thành lập doanh nghiệp, chi nhánh, văn phòng đại diện, khai trình việc sử dụng lao động, cấp mã số đơn vị tham gia bảo hiểm xã hội, đăng ký sử dụng hóa đơn của doanh nghiệp",2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
278/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--abc1ead0-7e97-11f1-b894-6dc9dff16474,"Nghị định số 278/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 72/2025/NĐ-CP ngày 28 tháng 3 năm 2025 của Chính phủ quy định về cơ chế, thời gian điều chỉnh giá bán lẻ điện bình quân",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
27/CP (vbpl-10376),https://vbpl.vn/van-ban/chi-tiet/van-ban--10376,"Nghị định số 27/CP Về việc điều chỉnh địa giới huyện, xã thuộc tỉnh Long An",2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
162/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--2d2f4fe0-59a4-11f1-88ec-354c1d3c22f4,"Điều chỉnh lương hưu, trợ cấp bảo hiểm xã hội và trợ cấp hằng tháng",2,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
103/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--00aed7c0-5d63-11f1-8f07-fd66ec1fa693,Nghị định 103/2026/NĐ-CP Quy định về đầu tư ra nước ngoài,2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
293/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--183939,Nghị định số 293/2025/NĐ-CP Quy định mức lương tối thiểu đối với người lao động làm việc theo hợp đồng lao động,2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
182/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--5a100a90-6f7a-11f1-b30f-9993cb99e536,"Nghị định số 182/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 134/2016/NĐ-CP ngày 01 tháng 9 năm 2016 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Thuế xuất khẩu, thuế nhập khẩu đã được sửa đổi, bổ sung theo Nghị định số 18/2021/NĐ-CP ngày 11 tháng 3 năm 2021 của Chính phủ",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
84/1999/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7022,Nghị định số 84/1999/NĐ-CP Về tổ chức lại Tổng cục Quản lý vốn và Tài sản Nhà nước tại doanh nghiệp trực thuộc Bộ Tài chính,2,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
138/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--152991,"Nghị định số 138/2021/NĐ-CP Quy định về quản lý, bảo quản tang vật, phương tiện vi phạm hành chính bị tạm giữ, tịch thu và giấy phép, chứng chỉ hành nghề bị tạm giữ theo thủ tục hành chính",2,sec15_residual_not_resynced,Contains literal shadow-node text (Điều khoản được sửa đổi) already root-caused/fixed in §15 at extraction time; simply not yet re-synced since the fix shipped.
16/2011/UBTVQH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--26759,"Pháp lệnh số 16/2011/UBTVQH12 Quản lý, sử dụng vũ khí, vật liệu nổ và công cụ hỗ trợ",2,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
18/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--100048,"Nghị định số 18/2016/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 53/2013/NĐ-CP ngày 18 tháng 5 năm 2013 của Chính phủ về thành lập, tổ chức và hoạt động của Công ty Quản lý tài sản của các tổ chức tín dụng Việt Nam",2,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
358/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--20e66500-6892-11f1-b351-6f15c9710a1a,"Nghị định số 358/2025/NĐ-CP Quy định cơ chế quản lý, tổ chức thực hiện các chương trình mục tiêu quốc gia",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
48/2010/QH12,https://vbpl.vn/van-ban/chi-tiet/van-ban--25819,Luật Thuế sử dụng đất phi nông nghiệp số 48/2010/QH12,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
93/2018/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--129893,Nghị định số 93/2018/NĐ-CP Quy định về quản lý nợ của chính quyền địa phương,1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
52/NQ-UBTVQHK9,https://vbpl.vn/van-ban/chi-tiet/van-ban--10464,"Nghị quyết số 52/NQ-UBTVQHK9 Quy định chế độ tiền lương mới của Trưởng ban, Phó trưởng ban Hội đồng nhân dân tỉnh, Hội đồng nhân dân huyện và cấp tương đương",1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
119/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--125653,"Nghị định số 119/NĐ-CP Quy định về xử phạt vi phạm hành chính trong lĩnh vực tiêu chuẩn, đo lường và chất lượng sản phẩm, hàng hóa",1,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
16/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--165765,"Nghị định số 16/2024/NĐ-CP về người hành nghề khám bệnh, chữa bệnh và cơ sở khám bệnh, chữa bệnh thuộc lực lượng vũ trang nhân dân",1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
80/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187505,"Nghị định số 80/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 142/2017/NĐ-CP ngày 11 tháng 12 năm 2017 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực hàng hải được sửa đổi, bổ sung theo Nghị định số 123/2021/NĐ-CP ngày 28 tháng 12 năm 2021 của Chính phủ và Nghị định số 139/2021/NĐ-CP ngày 31 tháng 12 năm 2021 của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực giao thông đường thủy nội địa",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
37/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--160897,"Nghị định số 37/2023/NĐ-CP Về thành lập, tổ chức và hoạt động của Quỹ Hỗ trợ nông dân",1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
76/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187489,"Nghị định số 76/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 125/2021/NĐ-CP của Chính phủ quy định xử phạt vi phạm hành chính trong lĩnh vực bình đẳng giới",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
102/2016/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--113073,Nghị định số 102/2016/NĐ-CP Quy định điều kiện kinh doanh thuốc,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
54/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--186852,"Nghị định số 54/2026/NĐ-CP Sửa đổi, bổ sung một số điều của các Nghị định trong lĩnh vực nhà ở, kinh doanh bất động sản",1,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
02/2011/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--27325,Luật Khiếu nại số 02/2011/QH13,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
118/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--159433,Nghị định số 118/2022/NĐ-CP Biểu thuế nhập khẩu ưu đãi đặc biệt của Việt Nam để thực hiện Hiệp định Thương mại hàng hóa ASEAN - Trung Quốc giai đoạn 2022 - 2027,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
87/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--187899,Nghị định số 87/2026/NĐ-CP quy định xử phạt vi phạm hành chính trong lĩnh vực văn hóa và quảng cáo,1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
200/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--09a8e5d0-688c-11f1-af8e-adfd6ae9c135,"Nghị định số 200/2026/NĐ-CP Quy định về chào bán, giao dịch trái phiếu doanh nghiệp riêng lẻ tại thị trường trong nước và chào bán trái phiếu doanh nghiệp ra thị trường quốc tế",1,table_broadened_vocab,Embedded data table misread as Khoản numbering (§12b mechanism) using header vocabulary (Thứ tự/Loại đất) beyond the originally-scoped Đơn vị tính: trigger.
23/2012/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--28067,Luật Hợp tác xã số 23/2012/QH13,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
08/2012/QH13,https://vbpl.vn/van-ban/chi-tiet/van-ban--27706,Luật Giáo dục đại học số 08/2012/QH13,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
15/1998/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--7854,Nghị định số 15/1998/NĐ-CP Ban hành Danh mục hàng hoá của Việt Nam để thực hiện Hiệp định về Chương trinh ưu đãi thuế quan có hiệu lực chung (CEPT) của các nước ASEAN cho năm 1998,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
67/CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--9499,Nghị định số 67/CP Phê chuẩn Điều lệ về tổ chức và hoạt động của Tổng công ty Thuốc lá Việt Nam,1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
63/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--72046,Nghị định số 63/2015/NĐ-CP Quy định chính sách đối với người lao động dôi dư khi sắp xếp lại công ty trách nhiệm hữu hạn một thành viên do Nhà nước làm chủ sở hữu,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
112/2003/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--21153,"Nghị định số 112/2003/NĐ-CP Về việc thành lập thị trấn thuộc các huyện Cẩm Xuyên và Vũ Quang,đổi tên xã Vũ Quang thành Hương Quang thuộc huyện Vũ Quang, tỉnh Hà Tĩnh",1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
278/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--183655,"Nghị định số 278/2025/NĐ-CP Quy định về kết nối, chia sẻ dữ liệu bắt buộc giữa các cơ quan thuộc hệ thống chính trị",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
120/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--151904,"Nghị định số 120/2021/NĐ-CP Quy định chế độ áp dụng biện pháp xử lý hành chính giáo dục tại xã, phường, thị trấn",1,inline_thousands_separator,"Same thousands-separator digit collision as §12b (KHOAN_PATTERN matching <digits>.), but occurring inline in prose (e.g. penalty/fine amounts like 110.000 đồng) rather than inside a table."
84/2022/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--157327,Nghị định số 84/2022/NĐ-CP Về việc thành lập và Quy chế hoạt động của Quỹ Bảo tồn di sản Huế,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
48-L/CTN,https://vbpl.vn/van-ban/chi-tiet/van-ban--9273,Pháp lệnh số 48-L/CTN Thủ tục giải quyết các tranh chấp lao động,1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
148/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--154327,"Nghị định số 148/2021/NĐ-CP Về quản lý, sử dụng nguồn thu từ chuyển đổi sở hữu doanh nghiệp, đơn vị sự nghiệp công lập, nguồn thu từ chuyển nhượng vốn nhà nước và chệnh lệch vốn chủ sở hữu lớn hơn vốn điều lệ tại doanh nghiệp",1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
02/2021/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--151153,"Nghị định số 02/2021/NĐ-CP Quy định về cờ truyền thống, cờ hiệu, biểu tượng, hải quan hiệu, phù hiệu, biển tên, cấp hiệu, trang phục, chứng minh hải quan và dấu hiệu đặc trưng phương tiện tuần tra, kiểm soát, giám sát hải quan",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
236/2026/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--224b21d0-7d9e-11f1-bb7a-69f7cf2f90db,"Nghị định số 236/2026/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 151/2024/NĐ-CP ngày 15 tháng 11 năm 2024 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Trật tự, an toàn giao thông đường bộ được sửa đổi, bổ sung bởi Nghị định số 184/2025/NĐ-CP ngày 01 tháng 7 năm 2025 của Chính phủ",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
23/2026/NQ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--0eca66b0-84a2-11f1-bd3d-d19773eea279,"Nghị quyết số 23/2026/NQ-CP Về cắt giảm, phân cấp, đơn giản hóa thủ tục hành chính và cắt giảm điều kiện kinh doanh thuộc phạm vi quản lý của Bộ Giáo dục và Đào tạo",1,nfd_unicode_normalization,"raw_source.fullText is Unicode NFD (decomposed combining marks), not NFC; parser regex literals (e.g. DIEU_KHOAN_PATTERN) are NFC and silently fail to match, absorbing a whole Điều/heading into the previous one. See §16."
318/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--184625,Nghị định số 318/2025/NĐ-CP Quy định chi tiết một số điều của Luật Việc làm về đăng ký lao động và hệ thống thông tin thị trường lao động,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
1790-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--10238,"Nghị định số 1790-CP Sửa đổi, bổ sung Quy chế Đặt và hoạt động của Văn phòng đại diện tổ chức kinh tế nước ngoài tại Việt Nam ban hành kèm theo Nghị định số 82-CP ngày 2-8-1994",1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
170/2024/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--175222,Nghị định số 170/2024/NĐ-CP Quy định chi tiết về tổ chức chính quyền đô thị tại thành phố Đà Nẵng,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
43/CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--9588,Nghị định số 43/CP Về việc phê chuẩn Điều lệ Tổ chức và hoạt động của Tổng công ty Cao su Việt Nam,1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
05/2002/PL-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--21926,Pháp lệnh số 05/2002/PL-UBTVQH11 Tổ chức Viện kiểm sát quân sự,1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
183/2025/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--179099,"Nghị định số 183/2025/NĐ-CP Sửa đổi, bổ sung một số điều của Nghị định số 156/2018/NĐ-CP ngày 16 tháng 11 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật Lâm nghiệp",1,quote_broadened_variant,"Quoted amendment text with independent numbering (§12c mechanism), using a citing-phrase/quote-mark variant (curly """"/"""" quotes, or no ""như sau"" wording) not covered by the original plan's straight-quote-only assumption."
56/2015/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--67655,"Nghị định số 56/2015/NĐ-CP Về đánh giá và phân loại cán bộ, công chức, viên chức",1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
59/2023/NĐ-CP,https://vbpl.vn/van-ban/chi-tiet/van-ban--161989,Nghị định số 59/2023/NĐ-CP quy định chi tiết một số điều của Luật thực hiện dân chủ ở cơ sở,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
23/2000/PL-UBTVQH10,https://vbpl.vn/van-ban/chi-tiet/van-ban--5766,Pháp lệnh số 23/2000/PL-UBTVQH10 Người cao tuổi,1,nested_list_restart_candidate,"Candidate for a new, not-yet-individually-confirmed pattern: an un-modeled outer grouping level (e.g. uppercase A./B./C. categories, or another table/tariff-schedule genre) whose own inner 1./2./3. list restarts and collides with a sibling. Confirmed root cause on 174-CP and 487-NQ/QHK4 only; other rows in this bucket share the low-max-ordinal signal but are not individually verified."
06/2003/PL-UBTVQH11,https://vbpl.vn/van-ban/chi-tiet/van-ban--20981,Pháp lệnh số 06/2003/PL-UBTVQH11 Dân số,1,unclassified,"Does not match any signal used in this audit (§15 residual, NFD normalization, table/quote broadened triggers, inline thousands-separator, low-max-ordinal restart). Needs individual investigation."
